episode_id,failure_mode,service,elapsed_s,timestamp,span_id,parent_span_id,span_name,db_operation_type,span_duration_ms,span_status,peer_service,service_version,trace_id
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0.0,1785908282.5017822,cc32284302f940aa987a94374517d976,,PUT /api/inventory,,116.14,OK,payment-service,v1.1.0,d8efe2809a444d4ba015fc77b9fce195
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0.0,1785908282.5017822,cecdec52c67e40c1bbbdd9710117736b,cc32284302f940aa987a94374517d976,db.query.select,READ,16.72,OK,user-db,v1.1.0,d8efe2809a444d4ba015fc77b9fce195
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0.0,1785908282.5017822,e8d968096da34b579e2ed39cff048f1e,cc32284302f940aa987a94374517d976,cache.set,,0.77,OK,cache-cluster,v1.1.0,d8efe2809a444d4ba015fc77b9fce195
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0.5,1785908283.0023203,714b99295b6d4bbc8de95d67d0f6d4f1,,POST /api/checkout,,162.49,OK,payment-service,v1.1.0,1671b366f4b64f318546f6817bd68885
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0.5,1785908283.0023203,3dd6adc81e3f4a40a6130daf7196a33b,714b99295b6d4bbc8de95d67d0f6d4f1,db.query.update,READ,22.55,OK,user-db,v1.1.0,1671b366f4b64f318546f6817bd68885
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0.5,1785908283.0023203,f35606f33ec14ceea0a2ec777eca5c58,714b99295b6d4bbc8de95d67d0f6d4f1,db.transaction,READ,26.59,OK,user-db,v1.1.0,1671b366f4b64f318546f6817bd68885
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,0.5,1785908283.0023203,a45fa876d9fb473e82cc860d1bfbbbcd,714b99295b6d4bbc8de95d67d0f6d4f1,cache.set,,1.75,OK,cache-cluster,v1.1.0,1671b366f4b64f318546f6817bd68885
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,1.0,1785908283.5030272,664c8671aa00424a86c1b6971cf2f09e,,GET /api/health,,135.6,OK,payment-service,v1.1.0,4c1d814ed8a94d8dac89bd6e7e85bf13
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,1.0,1785908283.5030272,2ed92e54c40e4d92b26fbc2c1ee79f48,664c8671aa00424a86c1b6971cf2f09e,db.query.update,WRITE,19.66,OK,user-db,v1.1.0,4c1d814ed8a94d8dac89bd6e7e85bf13
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,1.0,1785908283.5030272,62f6d1a763d14f64b729c42faaaeb0a7,664c8671aa00424a86c1b6971cf2f09e,db.query.insert,WRITE,19.52,OK,user-db,v1.1.0,4c1d814ed8a94d8dac89bd6e7e85bf13
live_ep_000001_LATENCY_SPIKE,LATENCY_SPIKE,payment-service,1.0,1785908283.5030272,a6e70b5ba0d94c51ad86066120fb30c9,664c8671aa00424a86c1b6971cf2f09e,cache.set,,0.95,OK,cache-cluster,v1.1.0,4c1d814ed8a94d8dac89bd6e7e85bf13
