episode_id,failure_mode,service,elapsed_s,timestamp,span_id,parent_span_id,span_name,db_operation_type,span_duration_ms,span_status,peer_service,service_version,trace_id
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,0.0,1785922612.8270116,f6045545bc114b9eb575e878ea32f0d7,,POST /api/payment,,94.7,OK,inventory-service,v2.0.1,25c32c27b7a54812a31b36603276bb4c
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,0.0,1785922612.8270116,a77ba6751df04db58e9b8193f1cb86b4,f6045545bc114b9eb575e878ea32f0d7,db.query.update,READ,13.53,OK,user-db,v2.0.1,25c32c27b7a54812a31b36603276bb4c
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,0.0,1785922612.8270116,36590f3f603a4189b31423efe3eaab85,f6045545bc114b9eb575e878ea32f0d7,db.query.insert,READ,14.15,OK,user-db,v2.0.1,25c32c27b7a54812a31b36603276bb4c
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,0.0,1785922612.8270116,4d96209d24de46c792c5ed5ee241c8f1,f6045545bc114b9eb575e878ea32f0d7,grpc.call,,7.78,OK,inventory-api,v2.0.1,25c32c27b7a54812a31b36603276bb4c
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,0.5,1785922613.327091,cd9c6355f8a64c2d89c84e3fbc3b23fc,,GET /api/auth,,96.56,OK,inventory-service,v2.0.1,dced265de4424cc5a0629b5c0bbbdf6a
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,0.5,1785922613.327091,3b23dbd037b245a8a9805f9bbec9e6d4,cd9c6355f8a64c2d89c84e3fbc3b23fc,db.query.delete,WRITE,22.33,OK,user-db,v2.0.1,dced265de4424cc5a0629b5c0bbbdf6a
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,0.5,1785922613.327091,2dee560f274c461881088991465e182a,cd9c6355f8a64c2d89c84e3fbc3b23fc,db.query.update,WRITE,15.81,OK,user-db,v2.0.1,dced265de4424cc5a0629b5c0bbbdf6a
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,1.0,1785922613.827685,51e7aead39c44d009cb2416b9a9becee,,GET /api/health,,139.21,OK,inventory-service,v2.0.1,5ba9f82044a04fdb8918f80e6f41c3d8
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,1.0,1785922613.827685,545604c8d86f449b8ed69d907fe1aeda,51e7aead39c44d009cb2416b9a9becee,db.query.insert,READ,27.01,OK,user-db,v2.0.1,5ba9f82044a04fdb8918f80e6f41c3d8
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,1.0,1785922613.827685,e3c54be384554d218cc370502fba53c0,51e7aead39c44d009cb2416b9a9becee,db.transaction,WRITE,41.58,OK,user-db,v2.0.1,5ba9f82044a04fdb8918f80e6f41c3d8
live_ep_000004_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,inventory-service,1.0,1785922613.827685,8280d09bc5514c9eb10832a70fbd9f57,51e7aead39c44d009cb2416b9a9becee,cache.set,,2.88,OK,cache-cluster,v2.0.1,5ba9f82044a04fdb8918f80e6f41c3d8
